timestamp,P_mpp_original,P_pv,P_pv_setpoint,ghi,temp,dispo_pv,wind_speed,Ppv_dc_mpp_th,P_mpp
2021-11-02 04:45:00+00:00,0.0,-0.017414815,247.16,0.0,20.0,100.0,0,0.0,0.0
2021-11-02 05:00:00+00:00,0.0,-0.018892592,247.16,0.0,20.0,100.0,0,0.0,0.0
2021-11-02 05:15:00+00:00,0.0,-0.012396296,52.74595833,0.0,19.69694444,21.31944444,0,0.0,0.0
2021-11-02 05:30:00+00:00,0.559414864,0.576124999,178.9541944,3.134259259,20.0,72.39583333,0,0.0006983552273383294,0.0005055800864351995
2021-11-02 05:45:00+00:00,3.758013107,3.521573151,247.16,17.81157406,20.75842594,100.0,0,3.459296787335535,3.459296787335535
2021-11-02 06:00:00+00:00,6.629721424,6.408522226,247.16,30.63185184,21.0,100.0,0,6.276703321247205,6.276703321247205
2021-11-02 06:15:00+00:00,14.04443222,13.23271854,247.16,59.26194444,21.91472222,100.0,0,13.629198195312334,13.629198195312334
2021-11-02 06:30:00+00:00,22.4049356,22.21607038,247.16,91.73009262,22.74074074,100.0,0,21.804660789663444,21.804660789663444
2021-11-02 06:45:00+00:00,63.40783628,56.48356479,247.16,208.4610184,25.3075,100.0,0,60.146451342001924,60.146451342001924
2021-11-02 07:00:00+00:00,39.22697718,38.42438594,247.16,153.6653704,26.33185184,100.0,0,33.91186294943808,33.91186294943808
2021-11-02 07:15:00+00:00,76.08684184,67.06830535,247.16,278.5017595,28.08314816,100.0,0,69.63665309419731,69.63665309419731
2021-11-02 07:30:00+00:00,45.01815807,42.75895275,247.16,190.6426853,26.16824074,100.0,0,40.398560619459566,40.398560619459566
2021-11-02 07:45:00+00:00,75.20905635,72.47851208,247.16,299.6552776,27.30833333,100.0,0,66.7787160949558,66.7787160949558
2021-11-02 08:00:00+00:00,109.3522831,97.42630576,247.16,428.2523149,30.55185184,100.0,0,98.04544392213779,98.04544392213779
2021-11-02 08:15:00+00:00,109.6152973,105.9507706,247.16,450.9314822,33.20148147,100.0,0,98.14947759572955,98.14947759572955
2021-11-02 08:30:00+00:00,76.56542284,73.97823626,247.16,328.4110197,35.78935184,100.0,0,65.49906591105285,65.49906591105285
2021-11-02 08:45:00+00:00,104.134287,101.3197371,247.16,442.1819444,25.0,100.0,0,94.76443814970403,94.76443814970403
2021-11-02 09:00:00+00:00,52.55206536,49.36397217,247.16,238.8968526,34.33055556,100.0,0,45.7971910463033,45.7971910463033
2021-11-02 09:15:00+00:00,74.79243407,78.11002313,247.16,339.6206487,34.56685184,100.0,0,66.42417280085914,66.42417280085914
2021-11-02 09:30:00+00:00,70.90383487,71.58463609,247.16,326.6555558,35.22814816,100.0,0,62.493649804698094,62.493649804698094
2021-11-02 09:45:00+00:00,56.60544956,58.16782609,247.16,261.4834258,34.4375,100.0,0,49.90062131114113,49.90062131114113
2021-11-02 10:00:00+00:00,61.26586808,58.64372944,247.16,283.6862968,34.80481482,100.0,0,54.002991562752584,54.002991562752584
2021-11-02 10:15:00+00:00,73.81762842,75.47031303,247.16,346.8935188,37.69953704,100.0,0,64.99595898557199,64.99595898557199
2021-11-02 10:30:00+00:00,68.1027044,70.27040718,247.16,322.0087962,38.1398148,100.0,0,60.07297661389508,60.07297661389508
2021-11-02 10:45:00+00:00,81.13267246,81.40431858,247.16,382.8497222,37.5949074,100.0,0,71.40009587792295,71.40009587792295
2021-11-02 11:00:00+00:00,103.9804263,102.891339,247.16,475.3949992,25.0,100.0,0,94.35991787352557,94.35991787352557
2021-11-02 11:15:00+00:00,128.940107,126.4524816,247.16,580.548055,25.0,100.0,0,114.01935794316078,114.01935794316078
2021-11-02 11:30:00+00:00,80.78987364,80.84576744,247.16,367.1379626,25.0,100.0,0,72.49856891996218,72.49856891996218
2021-11-02 11:45:00+00:00,55.83842009,59.73940919,247.16,262.8338885,35.80185184,100.0,0,49.256649474683066,49.256649474683066
2021-11-02 12:00:00+00:00,53.71185706,57.57533523,247.16,254.1564815,35.84370369,100.0,0,47.544306077527494,47.544306077527494
2021-11-02 12:15:00+00:00,47.12185795,50.79593334,247.16,219.4630555,33.06481482,100.0,0,41.55546998783964,41.55546998783964
2021-11-02 12:30:00+00:00,45.9897832,48.1638214,247.16,214.020463,32.62009258,100.0,0,40.552247711812704,40.552247711812704
2021-11-02 12:45:00+00:00,40.50153645,41.28764359,247.16,188.7083336,32.11157407,100.0,0,35.76044599344288,35.76044599344288
2021-11-02 13:00:00+00:00,43.71960645,46.40027878,247.16,205.6735188,33.79361111,100.0,0,38.623725846057596,38.623725846057596
2021-11-02 13:15:00+00:00,26.96855175,27.96488702,247.16,125.9556481,30.93055556,100.0,0,23.815379164846693,23.815379164846693
2021-11-02 13:30:00+00:00,26.82740626,27.02244442,247.16,122.5524074,26.91481481,100.0,0,23.636180237056134,23.636180237056134
2021-11-02 13:45:00+00:00,12.3981506,11.35073524,247.16,57.4023148,25.08425927,100.0,0,10.91589146397229,10.91589146397229
2021-11-02 14:00:00+00:00,13.71955202,12.17109724,247.16,62.71675927,23.18046297,100.0,0,12.087848906193662,12.087848906193662
2021-11-02 14:15:00+00:00,14.26152506,12.90262685,247.16,65.35185182,24.0,100.0,0,12.5614655816548,12.5614655816548
2021-11-02 14:30:00+00:00,15.58903144,13.67182595,247.16,71.16870369,23.88333332,100.0,0,13.7308570330016,13.7308570330016
2021-11-02 14:45:00+00:00,27.17220155,24.96242782,247.16,122.6191665,24.07472223,100.0,0,23.97123685913538,23.97123685913538
2021-11-02 15:00:00+00:00,39.16560593,38.13465089,247.16,177.8086112,25.18194444,100.0,0,34.55442216911068,34.55442216911068
2021-11-02 15:15:00+00:00,51.06689486,50.1437879,247.16,235.6970371,25.89351852,100.0,0,45.18419585052265,45.18419585052265
2021-11-02 15:30:00+00:00,69.56554806,71.56441379,247.16,350.5463888,28.39499999,100.0,0,62.35827867401864,62.35827867401864
